"","Clade","Taxon_ID","Species_name_IUCN","Species_name","Common_name","Redlist_category","Threatened","Population_trend","Decreasing","Body_mass","Bill_length","Range_size","Elevation_min","Elevation_max","Elevation_range","Human_footprint","Migratory_status","Migratory_score","Forest_depend_status","Forest_depend_score","Hermit","Body_mass_log","Bill_length_log","Range_size_log"
"273","Mangoes","22729026","Anthracothorax_veraguensis","Anthracothorax_veraguensis","Veraguas Mango","Least Concern",0,"Unknown",NA,7,27.5,30443.5000000004,"700","1600",900,37.02090878,"Not a Migrant","0","Non-forest","0","0",1.94591014905531,3.31418600467253,10.323627785655
"274","Emeralds","22729031","Chlorostilbon_auriceps","Chlorostilbon_auriceps","Golden-crowned Emerald","Least Concern",0,"Unknown",NA,2.61,16.2,206471.5,"0","1800",1800,32.04208123,"Not a Migrant","0","Low","0","0",0.959350221334602,2.78501124223834,12.2379176673305
"275","Mountain Gems","22729036","Lampornis_calolaemus","Lampornis_calolaemus","Purple-throated Mountain-gem","Least Concern",0,"Decreasing",1,5.08,23.6,10988.5,"1200","2500",1300,36.39048374,"Altitudinal Migrant","1","Medium","0","0",1.62531126159039,3.16124671203156,9.30460455036627
"276","Coquettes","22729181","Heliangelus_micraster","Heliangelus_micraster","Little Sunangel","Least Concern",0,"Unknown",NA,3.85,16.48,17855.6,"2200","3400",1200,25.26956277,"Not a Migrant","0","High","1","0",1.34807314829969,2.80214752448133,9.79007246349643
"277","Hermits","22730147","Phaethornis_striigularis","Phaethornis_striigularis","Stripe-throated Hermit","Least Concern",0,"Unknown",NA,3,24.91,764906.099999971,"0","1600",1600,30.92378205,"Not a Migrant","0","Medium","0","1",1.09861228866811,3.21526932927409,13.5475083601768
"278","Emeralds","22730168","Amazilia_tzacatl","Amazilia_tzacatl","Rufous-tailed Hummingbird","Least Concern",0,"Unknown",NA,4.79,21.82,1019997.19999995,"0","2000",2000,30.62402476,"Not a Migrant","0","Medium","0","0",1.56653041142282,3.08282698040492,13.8353104401586
"279","Hermits","22733197","Phaethornis_atrimentalis","Phaethornis_atrimentalis","Black-throated Hermit","Least Concern",0,"Decreasing",1,2.6,26.63,829116.999999966,"0","1200",1200,12.79298695,"Not a Migrant","0","High","1","1",0.955511445027436,3.28203839982584,13.6281165580552
"280","Emeralds","22733641","Amazilia_grayi","Hylocharis_grayi","Gray's Hummingbird","Least Concern",0,"Decreasing",1,5.6,21.64,39555.3999999982,"600","2600",2000,28.46428537,"Not a Migrant","0","Medium","0","0",1.7227665977411,3.07454345397828,10.5854574999059
"281","Emeralds","22733646","Amazilia_humboldtii","Hylocharis_humboldtii","Humboldt's Hummingbird","Least Concern",0,"Decreasing",1,5.6,20.41,21280.1,"0","350",350,25.65423008,"Not a Migrant","0","High","1","0",1.7227665977411,3.01602497682175,9.96552764269266
"282","Brilliants","22733886","Aglaiocercus_kingii","Aglaiocercus_kingi","Long-tailed Sylph","Least Concern",0,"Decreasing",1,4.84,20.56,267748.099999996,"900","3000",2100,24.42118637,"Altitudinal Migrant","1","Low","0","0",1.57691472072854,3.02334744058696,12.497801892113
"283","Brilliants","22733891","Aglaiocercus_berlepschi","Aglaiocercus_berlepschi","Venezuelan Sylph","Endangered",1,"Decreasing",1,4.97,18.37,4153.70000000001,"1450","1800",350,30.23501998,"Not a Migrant","0","Medium","0","0",1.60341984010854,2.91071889922703,8.33175478228068
"284","Brilliants","22733896","Haplophaedia_aureliae","Haplophaedia_aureliae","Greenish Puffleg","Least Concern",0,"Stable",0,5.2,22.87,77848.0999999987,"1500","2500",1000,26.11701613,"Altitudinal Migrant","1","High","1","0",1.64865862558738,3.12982600803469,11.2625147710555
"285","Brilliants","22733901","Haplophaedia_assimilis","Haplophaedia_assimilis","Buff-thighed Puffleg","Least Concern",0,"Decreasing",1,4.8,19.73,59077.0000000025,"1500","3000",1500,19.01244443,"Not a Migrant","0","High","1","0",1.56861591791385,2.98214032003452,10.9865969567508
"286","Hermits","22733913","Phaethornis_squalidus","Phaethornis_squalidus","Dusky-throated Hermit","Least Concern",0,"Unknown",NA,3.4,27.44,272388.600000004,"0","2250",2250,33.93033257,"Not a Migrant","0","High","1","1",1.22377543162212,3.31200180285768,12.5149850021615
"287","Hermits","22733918","Phaethornis_rupurumii","Phaethornis_rupurumii","Streak-throated Hermit","Least Concern",0,"Unknown",NA,3.7,27.68,562332.000000014,"0","500",500,8.492678835,"Not a Migrant","0","Medium","0","1",1.30833281965018,3.32071013074947,13.2398477017843
"288","Hermits","22736557","Phaethornis_longuemareus","Phaethornis_longuemareus","Little Hermit","Least Concern",0,"Stable",0,3,29.08,281733.499999997,"0","700",700,11.81492724,"Not a Migrant","0","Medium","0","1",1.09861228866811,3.37005065266532,12.5487168676317
"289","Brilliants","45450140","Heliodoxa_schreibersii","Heliodoxa_schreibersii","Black-throated Brilliant","Least Concern",0,"Decreasing",1,9.17,26.83,740132.999999978,"0","1500",1500,9.869753875,"Not a Migrant","0","Medium","0","0",2.21593728626837,3.28952066443753,13.5145851787606
"290","Brilliants","45450143","Heliodoxa_whitelyana","Heliodoxa_whitelyana","Black-breasted Brilliant","Least Concern",0,"Decreasing",1,NA,NA,NA,"NA","NA",NA,13.53747358,"Not a Migrant","0","Medium","0","0",NA,NA,NA
"291","Coquettes","60859989","Heliangelus_clarisse","Heliangelus_clarisse","Longuemare's Sunangel","Least Concern",0,"Stable",0,NA,NA,NA,"NA","NA",NA,27.28506399,"Not a Migrant","0","High","1","0",NA,NA,NA
"292","Coquettes","60859997","Heliangelus_amethysticollis","Heliangelus_amethysticollis","Amethyst-throated Sunangel","Least Concern",0,"Stable",0,5.04,21.43,200713.300000003,"1600","3700",2100,22.27246404,"Not a Migrant","0","High","1","0",1.61740608208328,3.06479180948549,12.2096328006506
"293","Coquettes","60860042","Heliangelus_spencei","Heliangelus_spencei","Merida Sunangel","Least Concern",0,"Unknown",NA,NA,NA,NA,"NA","NA",NA,31.2982592,"Not a Migrant","0","High","1","0",NA,NA,NA
"294","Brilliants","60946163","Oreotrochilus_estella","Oreotrochilus_estella","Andean Hillstar","Least Concern",0,"Stable",0,8.1,25.03,657123.499999987,"2400","5000",2600,17.95725753,"Not a Migrant","0","Low","0","0",2.09186406167839,3.22007510544368,13.3956272554484
"295","Brilliants","60946473","Oreotrochilus_stolzmanni","Oreotrochilus_stolzmanni","Green-headed Hillstar","Least Concern",0,"Stable",0,NA,NA,NA,"NA","NA",NA,21.34238379,"Not a Migrant","0","Low","0","0",NA,NA,NA
"296","Brilliants","61162182","Eriocnemis_luciani","Eriocnemis_luciani","Sapphire-vented Puffleg","Least Concern",0,"Stable",0,6,25.48,37957.5999999989,"2800","4800",2000,27.22112453,"Not a Migrant","0","Medium","0","0",1.79175946922805,3.23789383070396,10.5442250262783
"297","Brilliants","61162365","Eriocnemis_sapphiropygia","Eriocnemis_sapphiropygia","Coppery-naped Puffleg","Least Concern",0,"Stable",0,NA,NA,NA,"NA","NA",NA,20.3658737,"Not a Migrant","0","Medium","0","0",NA,NA,NA
"298","Brilliants","61172969","Coeligena_bonapartei","Coeligena_bonapartei","Golden-bellied Starfrontlet","Least Concern",0,"Decreasing",1,6.49,33.95,34637.6000000016,"1400","3200",1800,31.89959794,"Not a Migrant","0","High","1","0",1.870262530716,3.52488885400471,10.4526950762115
"299","Brilliants","61173059","Coeligena_eos","Coeligena_eos","Golden Starfrontlet","Least Concern",0,"Decreasing",1,NA,NA,NA,"NA","NA",NA,31.06692035,"Not a Migrant","0","High","1","0",NA,NA,NA
"300","Brilliants","61173094","Coeligena_consita","Coeligena_consita","Perija Starfrontlet","Vulnerable",1,"Decreasing",1,NA,NA,NA,"NA","NA",NA,32.10181464,"Not a Migrant","0","High","1","0",NA,NA,NA
"301","Emeralds","61197713","Chlorostilbon_poortmani","Chlorostilbon_poortmani","Short-tailed Emerald","Least Concern",0,"Unknown",NA,3.5,19.31,109378.700000003,"100","2400",2300,29.41807346,"Not a Migrant","0","High","1","0",1.25276296849537,2.96062309644042,11.6025714516592
"302","Emeralds","61200240","Amazilia_viridifrons","Amazilia_viridifrons","Green-fronted Hummingbird","Least Concern",0,"Unknown",NA,6.3,25.15,76080.3999999996,"60","1400",1340,34.63748877,"Not a Migrant","0","Medium","0","0",1.84054963339749,3.22485789654575,11.239545954829
"303","Emeralds","61200304","Amazilia_wagneri","Amazilia_wagneri","Cinnamon-sided Hummingbird","Least Concern",0,"Unknown",NA,NA,NA,NA,"NA","NA",NA,33.35708908,"Not a Migrant","0","Medium","0","0",NA,NA,NA
"304","Emeralds","61201742","Amazilia_viridigaster","Amazilia_viridigaster","Green-bellied Hummingbird","Least Concern",0,"Decreasing",1,3.74,21.8,278825.499999995,"200","2100",1900,25.57101966,"Not a Migrant","0","Medium","0","0",1.31908561142644,3.08190996979504,12.5383414171006
"305","Emeralds","61201753","Amazilia_cupreicauda","Amazilia_cupreicauda","Copper-tailed Hummingbird","Least Concern",0,"Decreasing",1,NA,NA,NA,"NA","NA",NA,5.665291474,"Not a Migrant","0","Medium","0","0",NA,NA,NA
"306","Mountain Gems","22687668","Lampornis_amethystinus","Lampornis_amethystinus","Amethyst-throated Hummingbird","Least Concern",0,"Decreasing",1,5.2,24.35,189491.000000004,"900","3000",2100,34.89131054,"Not a Migrant","0","High","1","0",1.64865862558738,3.1925318495286,12.1520968089731
"307","Emeralds","22687380","Cyanophaia_bicolor","Cyanophaia_bicolor","Blue-headed Hummingbird","Least Concern",0,"Decreasing",1,4.5,19.08,1906,"NA","NA",NA,52.7967124,"Not a Migrant","0","High","1","0",1.50407739677627,2.94864066602014,7.55276208421415
"308","Coquettes","22687893","Heliangelus_exortis","Heliangelus_exortis","Tourmaline Sunangel","Least Concern",0,"Stable",0,4.59,17.45,64064.7999999992,"2000","3300",1300,27.57389943,"Not a Migrant","0","Medium","0","0",1.52388002407245,2.85933964864844,11.0676503501094
"309","Brilliants","22687990","Metallura_williami","Metallura_williami","Viridian Metaltail","Least Concern",0,"Decreasing",1,4.5,15.43,51631.0000000009,"2800","3800",1000,27.76039145,"Not a Migrant","0","Medium","0","0",1.50407739677627,2.73631366637507,10.8518775462703
"310","Brilliants","22687933","Eriocnemis_mosquera","Eriocnemis_mosquera","Golden-breasted Puffleg","Least Concern",0,"Stable",0,5.3,20.88,34835.800000001,"2500","3600",1100,27.883866,"Altitudinal Migrant","1","High","1","0",1.66770682055808,3.03879176301444,10.4584008726089
"311","Emeralds","22687313","Chlorostilbon_mellisugus","Chlorostilbon_mellisugus","Blue-tailed Emerald","Least Concern",0,"Stable",0,2.61,19.35,3951607.60000003,"0","2000",2000,NA,"Not a Migrant","0","Medium","0","0",0.959350221334602,2.96269241947579,15.1896330414222
"312","Brilliants","22687939","Eriocnemis_mirabilis","Eriocnemis_mirabilis","Colorful Puffleg","Endangered",1,"Decreasing",1,5.06,20.28,33.9999999999999,"2200","2440",240,29.07309416,"Not a Migrant","0","High","1","0",1.62136648329937,3.00963517872298,3.52636052461616
"313","Emeralds","22687461","Goldmania_violiceps","Goldmania_violiceps","Violet-capped Hummingbird","Near Threatened",0,"Decreasing",1,4.1,21.73,2852.7,"600","1200",600,26.51085102,"Not a Migrant","0","High","1","0",1.41098697371026,3.07869379426834,7.95602119321351
"314","Brilliants","22687791","Aglaeactis_castelnaudii","Aglaeactis_castelnaudii","White-tufted Sunbeam","Near Threatened",0,"Decreasing",1,6.7,22.73,23294.9000000001,"3500","4300",800,17.39820189,"Not a Migrant","0","High","1","0",1.90210752639692,3.12368563786445,10.055989731475
"315","Emeralds","22726706","Amazilia_lactea","Amazilia_lactea","Sapphire-spangled Emerald","Least Concern",0,"Decreasing",1,4.6,20.97,2605047.59999988,"0","1400",1400,27.11044123,"Not a Migrant","0","Medium","0","0",1.52605630349505,3.04309284491383,14.7729615055554
"316","Emeralds","119194033","Amazilia_cyanifrons","Amazilia_cyanifrons","Indigo-capped Hummingbird","Least Concern",0,"Stable",0,5,20.3,54904.8999999997,"400","2200",1800,30.30772108,"Altitudinal Migrant","1","Medium","0","0",1.6094379124341,3.01062088604774,10.9133578767024
"317","Emeralds","119194112","Amazilia_alfaroana","Amazilia_alfaroana","Guanacaste Hummingbird","Critically Endangered",1,"Stable",0,NA,NA,NA,"NA","NA",NA,NA,"Unknown",NA,"Medium","0","0",NA,NA,NA
"318","Emeralds","22687402","Thalurania_watertonii","Thalurania_watertonii","Long-tailed Woodnymph","Endangered",1,"Decreasing",1,4.6,23.09,34673.8000000005,"NA","NA",NA,33.51085196,"Not a Migrant","0","Medium","0","0",1.52605630349505,3.1393996233664,10.4537396375186
"319","Coquettes","22687863","Sephanoides_fernandensis","Sephanoides_fernandensis","Juan Fernandez Firecrown","Critically Endangered",1,"Decreasing",1,8.73,21.8,11,"NA","NA",NA,6,"Not a Migrant","0","Medium","0","0",2.16676536985151,3.08190996979504,2.39789527279837
"320","Bees","22688244","Eulidia_yarrellii","Eulidia_yarrellii","Chilean Woodstar","Critically Endangered",1,"Decreasing",1,3.96,14,2154.59999999999,"0","2600",2600,14.1962507,"Not a Migrant","0","Non-forest","0","0",1.37624402526639,2.63905732961526,7.67536037046009
"321","Brilliants","22726798","Oxypogon_cyanolaemus","Oxypogon_cyanolaemus","Blue-bearded Helmetcrest","Critically Endangered",1,"Decreasing",1,NA,NA,NA,"NA","NA",NA,32.3390465,"Not a Migrant","0","Non-forest","0","0",NA,NA,NA
"322","Brilliants","22735457","Eriocnemis_isabellae","Eriocnemis_isabellae","Gorgeted Puffleg","Critically Endangered",1,"Decreasing",1,3.95,19.38,44.1999999999999,"2600","2900",300,27.3510036,"Not a Migrant","0","High","1","0",1.37371557891303,2.96424160646262,3.78872478908365
"323","Brilliants","22687828","Coeligena_orina","Coeligena_orina","Glittering Starfrontlet","Critically Endangered",1,"Decreasing",1,6.49,37.2,4.9,"NA","NA",NA,21.96158535,"Not a Migrant","0","High","1","0",1.870262530716,3.6163087612791,1.58923520511658
"324","Emeralds","22687417","Lepidopyga_lilliae","Lepidopyga_lilliae","Sapphire-bellied Hummingbird","Critically Endangered",1,"Decreasing",1,4.3,21.2,2890.4,"NA","NA",NA,31.92454472,"Not a Migrant","0","High","1","0",1.45861502269952,3.05400118167797,7.96915017983343
"325","Hermits","22686928","Threnetes_leucurus","Threnetes_leucurus","Pale-tailed Barbthroat","Least Concern",0,"Stable",0,5.6,34.98,5241737.70000019,"0","850",850,9.833700005,"Not a Migrant","0","Medium","0","1",1.7227665977411,3.55477646959046,15.4721636234602
"326","Hermits","22686940","Phaethornis_superciliosus","Phaethornis_superciliosus","Long-tailed Hermit","Least Concern",0,"Decreasing",1,6.3,40.05,2562461.39999997,"0","1400",1400,8.659026344,"Not a Migrant","0","High","1","1",1.84054963339749,3.69012867351437,14.7564788389007
"327","Hermits","22686946","Phaethornis_malaris","Phaethornis_malaris","Great-billed Hermit","Least Concern",0,"Decreasing",1,5.9,44.03,3790398.90000008,"0","1650",1650,10.90541609,"Not a Migrant","0","High","1","1",1.77495235091167,3.78487121976766,15.1479818221798
"328","Hermits","22686949","Phaethornis_eurynome","Phaethornis_eurynome","Scale-throated Hermit","Least Concern",0,"Decreasing",1,5.3,39.33,934276.000000004,"100","2250",2150,31.35909016,"Not a Migrant","0","High","1","1",1.66770682055808,3.67198758644372,13.7475271767705
"329","Hermits","22686952","Phaethornis_hispidus","Phaethornis_hispidus","White-bearded Hermit","Least Concern",0,"Decreasing",1,5,34.43,4008380.00000016,"0","1200",1200,10.06776734,"Not a Migrant","0","High","1","1",1.6094379124341,3.53892827735043,15.2038977276319
"330","Hermits","22686973","Phaethornis_augusti","Phaethornis_augusti","Sooty-capped Hermit","Least Concern",0,"Stable",0,6,35.35,557853.299999983,"400","3500",3100,18.40298014,"Not a Migrant","0","Medium","0","1",1.79175946922805,3.56529839234258,13.2318513035725
"331","Hermits","22686979","Phaethornis_subochraceus","Phaethornis_subochraceus","Buff-bellied Hermit","Least Concern",0,"Decreasing",1,3.8,30.5,338428.199999997,"150","800",650,13.65790198,"Not a Migrant","0","High","1","1",1.33500106673234,3.41772668361337,12.7320672365755
"332","Hermits","22686982","Phaethornis_nattereri","Phaethornis_nattereri","Cinnamon-throated Hermit","Least Concern",0,"Decreasing",1,3.1,26.1,788913.5,"0","500",500,18.35285131,"Not a Migrant","0","Medium","0","1",1.1314021114911,3.26193531432865,13.5784119613718
"333","Hermits","22687010","Phaethornis_idaliae","Phaethornis_idaliae","Minute Hermit","Least Concern",0,"Decreasing",1,2.6,23.13,154971.400000007,"0","500",500,33.01542021,"Not a Migrant","0","High","1","1",0.955511445027436,3.14113047624335,11.9509958627472
"334","Mangoes","22687106","Colibri_delphinae","Colibri_delphinae","Brown Violet-ear","Least Concern",0,"Stable",0,6.4,18.95,1200040.59999997,"100","2800",2700,19.3432827,"Altitudinal Migrant","1","Medium","0","0",1.85629799036563,2.94180393152844,13.9978659475192
"335","Mangoes","22687146","Avocettula_recurvirostris","Avocettula_recurvirostris","Fiery-tailed Awlbill","Least Concern",0,"Decreasing",1,4.2,18.42,2530965.19999997,"0","1200",1200,10.03927738,"Not a Migrant","0","High","1","0",1.43508452528932,2.91343703082716,14.7441112899266
"336","Coquettes","22687181","Lophornis_ornatus","Lophornis_ornatus","Tufted Coquette","Least Concern",0,"Stable",0,2.3,11.95,827833.799999975,"0","1000",1000,9.47317966,"Not a Migrant","0","Medium","0","0",0.832909122935104,2.48073127837752,13.6265676885818
"337","Coquettes","22687259","Discosura_langsdorffi","Discosura_langsdorffi","Black-bellied Thorntail","Least Concern",0,"Decreasing",1,2.8,17.78,1980008.89999998,"0","400",400,10.20607594,"Not a Migrant","0","High","1","0",1.02961941718116,2.87807423008576,14.4986118976101
"338","Coquettes","22687275","Discosura_conversii","Discosura_conversii","Green Thorntail","Least Concern",0,"Decreasing",1,3,14.38,132866.000000004,"0","1300",1300,28.65029768,"Not a Migrant","0","High","1","0",1.09861228866811,2.6658383522929,11.7970963805187
"339","Emeralds","22687458","Chrysuronia_oenone","Chrysuronia_oenone","Golden-tailed Sapphire","Least Concern",0,"Stable",0,5.04,24.72,1336392.59999998,"0","1700",1700,16.45105485,"Not a Migrant","0","Medium","0","0",1.61740608208328,3.20761263258949,14.1054844521851
"340","Emeralds","22687491","Leucippus_fallax","Leucippus_fallax","Buffy Hummingbird","Least Concern",0,"Decreasing",1,6,22.13,93949.6999999956,"0","600",600,32.26170142,"Not a Migrant","0","Medium","0","0",1.79175946922805,3.09693415406296,11.4505148116486
"341","Mountain Gems","22687676","Lampornis_sybillae","Lampornis_sybillae","Green-breasted Mountain-gem","Least Concern",0,"Decreasing",1,6.02,23.5,45192.0000000001,"1400","2200",800,31.64551329,"Not a Migrant","0","High","1","0",1.79508725932073,3.15700042115011,10.7186753590051
"342","Brilliants","22687743","Heliodoxa_leadbeateri","Heliodoxa_leadbeateri","Violet-fronted Brilliant","Least Concern",0,"Decreasing",1,7.4,28.92,409926.39999999,"500","2400",1900,23.46001512,"Not a Migrant","0","Medium","0","0",2.00148000021012,3.36453339729056,12.9237329103711
"343","Brilliants","22687874","Boissonneaua_jardini","Boissonneaua_jardini","Velvet-purple Coronet","Least Concern",0,"Decreasing",1,9.1,23.85,30985.4999999995,"350","2200",1850,29.49103278,"Not a Migrant","0","High","1","0",2.2082744135228,3.17178421733435,10.3412746321064
"344","Brilliants","22687962","Urosticte_benjamini","Urosticte_benjamini","Purple-bibbed Whitetip","Least Concern",0,"Decreasing",1,3.9,20.35,17379.0999999999,"700","1600",900,27.65038457,"Altitudinal Migrant","1","High","1","0",1.3609765531356,3.0130809118886,9.76302361381918
"345","Mangoes","22688108","Heliothryx_barroti","Heliothryx_barroti","Purple-crowned Fairy","Least Concern",0,"Decreasing",1,5.5,21.9,491041.299999989,"0","1100",1100,30.79469752,"Not a Migrant","0","High","1","0",1.70474809223843,3.08648663682246,13.1042835172922
"346","Mountain Gems","22688138","Heliomaster_longirostris","Heliomaster_longirostris","Long-billed Starthroat","Least Concern",0,"Stable",0,6.6,35.05,8290193.60000027,"0","1500",1500,13.59543776,"Not a Migrant","0","Medium","0","0",1.88706964903238,3.5567756134806,15.9305838802767
"347","Mountain Gems","22688144","Heliomaster_furcifer","Heliomaster_furcifer","Blue-tufted Starthroat","Least Concern",0,"Decreasing",1,5.4,31.7,2968261.70000009,"0","1000",1000,21.92220805,"Full Migrant","1","Medium","0","0",1.68639895357023,3.45631668088323,14.9034870532368
"348","Coquettes","22687196","Lophornis_brachylophus","Lophornis_brachylophus","Short-crested Coquette","Critically Endangered",1,"Decreasing",1,2.68,12.9,53.3000000000001,"900","1800",900,31.0747547,"Not a Migrant","0","High","1","0",0.985816794522765,2.55722731136763,3.9759363311718
"349","Emeralds","22687635","Eupherusa_cyanophrys","Eupherusa_cyanophrys","Oaxaca Hummingbird","Endangered",1,"Decreasing",1,4.8,21.65,4063.79999999999,"700","2600",1900,33.8303261,"Not a Migrant","0","High","1","0",1.56861591791385,3.0750054544485,8.30987377544891
"350","Bees","22688299","Selasphorus_sasin","Selasphorus_sasin","Allen's Hummingbird","Least Concern",0,"Increasing",0,3.36,20.28,31425.6999999997,"0","1300",1300,23.58967665,"Full Migrant","1","Medium","0","0",1.21194097397511,3.00963517872298,10.3553813084689
"351","Hermits","22736463","Phaethornis_aethopygus","Phaethornis_aethopygus","Tapajos Hermit","Vulnerable",1,"Decreasing",1,NA,NA,NA,"NA","NA",NA,7.245343077,"Not a Migrant","0","High","1","1",NA,NA,NA
"352","Emeralds","22687383","Thalurania_ridgwayi","Thalurania_ridgwayi","Mexican Woodnymph","Vulnerable",1,"Decreasing",1,3.8,20.78,14528.9,"250","1200",950,36.73280256,"Not a Migrant","0","High","1","0",1.33500106673234,3.03399098567108,9.5838950482615
"353","Brilliants","22687825","Coeligena_phalerata","Coeligena_phalerata","White-tailed Starfrontlet","Near Threatened",0,"Decreasing",1,6.1,33.41,4729.40000000001,"NA","NA",NA,35.63719497,"Not a Migrant","0","High","1","0",1.80828877117927,3.50885525636867,8.46155362354556
"354","Mangoes","22688090","Augastes_scutatus","Augastes_scutatus","Hyacinth Visorbearer","Least Concern",0,"Decreasing",1,3,18.15,28653.3000000006,"900","2000",1100,29.35199123,"Not a Migrant","0","Medium","0","0",1.09861228866811,2.89867056071086,10.2630238987559
"355","Bees","22688296","Selasphorus_rufus","Selasphorus_rufus","Rufous Hummingbird","Near Threatened",0,"Decreasing",1,3.5,20.68,1526767.80000004,"0","2260",2260,18.94815302,"Full Migrant","1","Medium","0","0",1.25276296849537,3.02916704964023,14.2386635097697
"356","Mangoes","22687125","Anthracothorax_prevostii","Anthracothorax_prevostii","Green-breasted Mango","Least Concern",0,"Unknown",NA,6.4,28.9,774052.499999988,"0","1200",1200,32.25397261,"Not a Migrant","0","Low","0","0",1.85629799036563,3.36384159511839,13.5593949797289
"357","Bees","133484158","Nesophlox_evelynae","Calliphlox_evelynae","Bahama Hummingbird","Least Concern",0,"Stable",0,2.4,17.68,13854.7,"NA","NA",NA,NA,"Not a Migrant","0","Low","0","0",0.8754687373539,2.8724340572095,9.53637980422974
"358","Bees","133484007","Nesophlox_lyrura","Nesophlox_lyrura","Lyre-tailed Hummingbird","Least Concern",0,"Stable",0,NA,NA,NA,"NA","NA",NA,NA,"Not a Migrant","0","Low","0","0",NA,NA,NA
"359","Hermits","154797056","Phaethornis_bourcieri","Phaethornis_bourcieri","Straight-billed Hermit","Least Concern",0,"Stable",0,4.3,34.19,2738930.99999998,"0","1600",1600,7.507044903,"Not a Migrant","0","High","1","1",1.45861502269952,3.53193320365121,14.8230782562521
"360","Emeralds","154807906","Anthocephala_floriceps","Anthocephala_floriceps","Santa Marta Blossomcrown","Vulnerable",1,"Decreasing",1,4.24,17.71,10051.3000000001,"600","2400",1800,29.67415963,"Altitudinal Migrant","1","High","1","0",1.44456326924387,2.87412945179474,9.21545725835565
"361","Emeralds","22687062","Campylopterus_largipennis","Campylopterus_largipennis","Grey-breasted Sabrewing","Least Concern",0,"Stable",0,8.3,30.38,6511692.59999993,"0","1300",1300,10.23064518,"Not a Migrant","0","Medium","0","0",2.11625551480255,3.41378449716763,15.6891099803906
"362","Bees","22688232","Selasphorus_calliope","Stellula_calliope","Calliope Hummingbird","Least Concern",0,"Stable",0,2.64,17.88,1203358.89999995,"180","3400",3220,18.4050657,"Full Migrant","1","Low","0","0",0.970778917158225,2.88368276974537,14.0006272879526
"363","Hermits","154797026","Phaethornis_major","Phaethornis_major","Ash-bellied Hermit","Least Concern",0,"Stable",0,NA,NA,NA,"NA","NA",NA,NA,"Not a Migrant","0","NA",NA,"1",NA,NA,NA
"364","Emeralds","154809350","Anthocephala_berlepschi","Anthocephala_berlepschi","Tolima Blossomcrown","Vulnerable",1,"Decreasing",1,NA,NA,NA,"NA","NA",NA,NA,"Altitudinal Migrant","1","NA",NA,"0",NA,NA,NA
"365","Mangoes","22688069","Augastes_lumachella","Augastes_lumachella","Hooded Visorbearer","Near Threatened",0,"Decreasing",1,4,21.28,17544.6,"900","2000",1100,27.26374215,"Not a Migrant","0","Non-forest","0","0",1.38629436111989,3.05776766447344,9.77250148923933
"366","Emeralds","22687614","Amazilia_castaneiventris","Amazilia_castaneiventris","Chestnut-bellied Hummingbird","Near Threatened",0,"Decreasing",1,5,21.89,3164.90000000001,"300","2200",1900,33.42786864,"Altitudinal Migrant","1","Medium","0","0",1.6094379124341,3.08602991153477,8.05987673850251
